,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
08/30/20,,,,3948.5030643219598,2181.5897024413853,93882.90723323665
08/31/20,,,,3937.3185821237844,2109.593720382687,93966.08769749352
09/01/20,,,,3926.4996439650213,2039.903749081418,94046.59660695355
09/02/20,,,,3916.021754941188,1972.427771592079,94124.55047346673
09/03/20,,,,3905.861353038373,1907.0755532004935,94200.06309376114
09/04/20,,,,3896.030611169994,1843.7904160235635,94273.17897280645
09/05/20,,,,3886.537433053966,1782.529512207243,94343.9330547388
09/06/20,,,,3877.372454832489,1723.24040049093,94412.38714467658
09/07/20,,,,3868.5264025309853,1665.8711862071016,94478.60241126192
09/08/20,,,,3859.990092058098,1610.370521281314,94542.6393866606
09/09/20,,,,3851.754429205693,1556.6876042322033,94604.5579665621
09/10/20,,,,3843.8104096488587,1504.7721801714843,94664.41741017965
09/11/20,,,,3836.149118945904,1454.5745408039506,94722.27634025014
09/12/20,,,,3828.7617325383603,1406.045524427477,94778.19274303416
09/13/20,,,,3821.6395157509814,1359.136515933015,94832.223968316
09/14/20,,,,3814.773823791743,1313.7994468045974,94884.42672940367
09/15/20,,,,3808.1561017518416,1269.9867951193355,94934.85710312883
09/16/20,,,,3801.7778846056976,1227.6515855474195,94983.57052984688
09/17/20,,,,3795.6307972109516,1186.7473893521194,95030.62181343693
09/18/20,,,,3789.7065543084673,1147.228324389785,95076.06512130176
09/19/20,,,,3783.9969605223296,1109.0490551098437,95119.95398436784
09/20/20,,,,3778.493910359846,1072.1647925548036,95162.34129708535
09/21/20,,,,3773.189388211545,1036.531294360252,95203.27931742821
09/22/20,,,,3768.075468351178,1002.1048647548552,95242.81966689396
09/23/20,,,,3763.1443149357183,968.8423545603583,95281.01333050392
09/24/20,,,,3758.3881820053602,936.7011611915857,95317.91065680305
09/25/20,,,,3753.799413483521,905.6392286564427,95353.56135786005
09/26/20,,,,3749.3704431768397,875.6150475559114,95388.01450926725
09/27/20,,,,3745.093794775177,846.5876550840555,95421.31855014077
09/28/20,,,,3740.962081851615,818.5166350280156,95453.52128312037
09/29/20,,,,3736.968007862459,791.3621177680143,95484.66987436953
09/30/20,,,,3733.104366147236,765.0847802773512,95514.81085357541
10/01/20,,,,3729.3640399286937,739.645846122406,95543.99011394891
10/02/20,,,,3725.740002312803,715.0070854626379,95572.25291222456
10/03/20,,,,3722.2268241854003,691.1354925910143,95599.6376832236
10/04/20,,,,3718.8284795751824,668.0294566889324,95626.1420637359
10/05/20,,,,3715.543354870487,645.6733314466082,95651.78331368291
10/06/20,,,,3712.368382123808,624.0473040805323,95676.58431379567
10/07/20,,,,3709.300524271205,603.1317684416041,95700.5677072872
10/08/20,,,,3706.3367751323035,582.9073250151322,95723.75589985258
10/09/20,,,,3703.474159410295,563.3547809208335,95746.17105966888
10/10/20,,,,3700.709732691938,544.4551499128343,95767.83511739524
10/11/20,,,,3698.040581447555,526.1896523796689,95788.76976617279
10/12/20,,,,3695.463823031035,508.5397153442813,95808.99646162469
10/13/20,,,,3692.976605679835,491.4869724640238,95828.53642185614
10/14/20,,,,3690.5761085149757,475.0132640306574,95847.41062745437
10/15/20,,,,3688.259541541044,459.1006369703524,95865.63982148861
10/16/20,,,,3686.0241456461945,443.7313448436875,95883.24450951013
10/17/20,,,,3683.8671926021457,428.8878478456503,95900.24495955222
10/18/20,,,,3681.7859850641835,414.55281280563736,95916.66120213018
10/19/20,,,,3679.7778565711583,400.70911318745397,95932.5130302414
10/20/20,,,,3677.8401715454884,387.339829089314,95947.81999936521
10/21/20,,,,3675.970325293157,374.4282472438406,95962.60142746301
10/22/20,,,,3674.165744003713,361.95786101806516,95976.87639497823
10/23/20,,,,3672.4238847502716,349.9123704134286,95990.6637448363
10/24/20,,,,3670.7422354895143,338.2756820657798,96003.98208244471
10/25/20,,,,3669.118315061688,327.03190924537716,96016.84977569294
10/26/20,,,,3667.549673190606,316.16537185688753,96029.28495495251
10/27/20,,,,3666.033890483647,305.6605964393869,96041.30551307698
10/28/20,,,,3664.568578431757,295.50231616635944,96052.9291054019
10/29/20,,,,3663.1513794094467,285.6754708456988,96064.17314974486
